运单编号,签收省份,重量,价格
403948471530,浙江省,0.2,3.7
403968691347,浙江省,0.2,3.7
404005638316,湖北省,0.2,5.2
403977544836,上海,0.2,3.7
403951582119,江苏省,0.3,3.7
403946464460,重庆,0.3,5.6
403974474173,江苏省,0.8,3.7
403953849893,浙江省,0.2,3.7
403948471554,广东省,0.2,5.2
403951670336,安徽省,0.2,3.7
403955204410,江苏省,0.55,3.7
403964014804,浙江省,0.2,3.7
404001945666,山东省,0.3,5.2
403977544811,江苏省,0.3,3.7
403981442248,北京,0.25,5.2
403957964044,浙江省,0.25,3.7
403996357618,云南省,0.9,5.6
403981442236,辽宁省,0.55,5.6
403977544829,四川省,0.2,5.6
403955497056,浙江省,0.4,3.7
403974474203,安徽省,0.2,3.7
403959767036,北京,0.3,5.2
403974474134,天津,0.2,5.2
403842707045,江苏省,0.35,3.7
403981160209,北京,0.45,5.2
403737531277,浙江省,1.05,4.7
403970391344,四川省,0.35,5.6
403953849879,辽宁省,0.6,5.6
403961190354,山东省,0.2,5.2
403957968166,江苏省,0.25,3.7
404005638261,浙江省,0.25,3.7
403957964069,河南省,0.2,5.2
403911765935,浙江省,0.45,3.7
403842706996,浙江省,0.7,3.7
403961190330,浙江省,0.75,3.7
403905955150,浙江省,0.25,3.7
404001945716,浙江省,0.25,3.7
403953289610,浙江省,0.5,3.7
404001945634,辽宁省,0.2,5.6
403978832300,浙江省,1.1,4.7
403953842811,浙江省,0.65,3.7
403945225740,河北省,0.35,5.2
404007149733,辽宁省,0.45,5.6
404005638309,江苏省,0.2,3.7
403955204427,天津,0.55,5.2
403955204434,上海,0.3,3.7
403737531339,浙江省,0.4,3.7
404004513178,浙江省,0.2,3.7
403946464426,辽宁省,0.2,5.6
404001945641,北京,0.35,5.2
403978832349,山东省,0.55,5.2
403951582096,湖北省,0.25,5.2
403981442193,河北省,0.55,5.2
403978832294,浙江省,0.3,3.7
403979861655,山西省,0.2,5.6
403955497112,内蒙古自治区,0.5,8.2
403751116512,浙江省,0.25,3.7
403979861648,山西省,0.2,5.6
403976349958,四川省,0.2,5.6
403968691361,河北省,0.45,5.2
404005638279,河南省,0.2,5.2
403955497075,上海,0.4,3.7
404007545522,河南省,0.45,5.2
403932052470,天津,0.8,5.2
403976349871,四川省,0.7,5.6
403959767117,江苏省,0.5,3.7
403974474159,黑龙江省,0.55,5.6
403932052487,四川省,0.35,5.6
403850984722,四川省,0.2,5.6
404007149746,北京,0.2,5.2
403942798867,山东省,0.5,5.2
403931373888,重庆,0.25,5.6
404005638293,浙江省,0.2,3.7
403951397352,北京,0.6,5.2
403957501293,辽宁省,0.2,5.6
403974474166,四川省,0.4,5.6
403954404516,湖南省,0.2,5.2
404004513192,浙江省,0.4,3.7
403953289597,江苏省,0.2,3.7
403953849916,浙江省,0.2,3.7
757195930131,江苏省,0.2,3.7
403955497043,天津,0.45,5.2
403974474186,浙江省,0.2,3.7
403932052517,河南省,0.2,5.2
403932052500,山东省,0.2,5.2
403981062311,黑龙江省,0.85,5.6
403974474141,上海,0.25,3.7
403946464452,上海,0.4,3.7
403917898133,湖北省,0.4,5.2
403970391337,浙江省,0.4,3.7
403958374157,浙江省,0.2,3.7
403979861609,湖南省,0.3,5.2
403951582089,云南省,0.6,5.6
403942798835,广东省,0.25,5.2
403964014767,浙江省,0.2,3.7
403955204380,浙江省,0.3,3.7
403981442262,江苏省,0.2,3.7
403996662576,广东省,0.4,5.2
403951397360,辽宁省,0.2,5.6
403979861662,上海,0.2,3.7
403959767048,湖南省,0.7,5.2
403958374140,浙江省,0.2,3.7
403948471547,辽宁省,0.2,5.6
403954404454,浙江省,0.2,3.7
403932052494,上海,0.3,3.7
403931373876,湖北省,0.45,5.2
403953842799,黑龙江省,0.65,5.6
403932364473,浙江省,0.65,3.7
403959767100,广西壮族自治区,0.4,5.6
404005638286,四川省,2,11.6
403931373863,浙江省,0.5,3.7
403942798828,重庆,0.2,5.6
757195930130,浙江省,0.65,3.7
403946464406,江苏省,0.3,3.7
403955204441,上海,0.7,3.7
403953842804,江苏省,0.2,3.7
403951582101,上海,0.2,3.7
403981062336,湖南省,0.55,5.2
403978832324,浙江省,0.45,3.7
403946464396,山东省,1.15,5.8
403951582133,安徽省,0.25,3.7
403946464413,贵州省,0.6,5.6
404007149772,四川省,0.25,5.6
403957501254,广东省,0.45,5.2
403850984730,浙江省,0.55,3.7
403978423236,广东省,0.2,5.2
403953842774,湖南省,0.3,5.2
403953842750,重庆,1.25,7.1
403932052462,上海,0.8,3.7
403917898165,山东省,0.2,5.2
403959767094,浙江省,1.25,4.7
403953849886,广东省,0.4,5.2
403955497036,广西壮族自治区,0.25,5.6
403978423255,四川省,0.25,5.6
403955497082,江苏省,0.25,3.7
403959767062,四川省,0.2,5.6
403953849861,江苏省,0.65,3.7
403953842829,浙江省,0.2,3.7
403951670329,北京,0.4,5.2
403957964076,上海,0.2,3.7
403931373895,北京,0.65,5.2
403976349926,江苏省,0.45,3.7
403951397377,江苏省,0.2,3.7
403981062329,湖北省,0.55,5.2
403996662595,河南省,0.2,5.2
403957964037,江苏省,0.3,3.7
403878656765,上海,0.2,3.7
403981062281,云南省,0.45,5.6
403996038959,广东省,0.3,5.2
403955204466,湖南省,1.2,6
403891596312,浙江省,0.9,3.7
403701261896,浙江省,0.4,3.7
403896542086,四川省,0.2,5.6
403951397345,山东省,0.45,5.2
403921523036,上海,0.5,3.7
403976117447,陕西省,0.6,5.6
403957589772,重庆,0.7,5.6
403966727681,湖南省,0.7,5.2
403949200179,湖南省,0.45,5.2
403940700675,重庆,0.2,5.6
403939265868,重庆,0.2,5.6
403953670696,广东省,0.5,5.2
403945276741,湖南省,0.6,5.2
403952280016,湖南省,0.3,5.2
403936239801,湖南省,0.2,5.2
403956002866,重庆,0.35,5.6
403956320641,云南省,0.4,5.6
403964419767,河北省,0.4,5.2
403957015826,重庆,0.8,5.6
403960381184,重庆,0.2,5.6
403996347227,重庆,0.2,5.6
403976517604,湖南省,0.3,5.2
403971133510,云南省,0.75,5.6
403967285746,湖南省,0.2,5.2
404010504710,安徽省,0.95,3.7
403936957948,广东省,0.4,5.2
404010504697,辽宁省,0.25,5.6
403979703778,云南省,0.2,5.6
403968001800,云南省,0.25,5.6
404010504665,上海,0.35,3.7
404010504727,广西壮族自治区,0.35,5.6
404010504702,吉林省,0.3,5.6
404010504658,浙江省,0.35,3.7
404010504680,浙江省,0.2,3.7
404010504734,北京,0.2,5.2
403947527440,湖南省,0.6,5.2
404010504672,山东省,0.2,5.2
403987637309,湖南省,0.85,5.2
403969237017,湖南省,0.85,5.2
403968560333,重庆,0.7,5.6
403946735542,湖南省,0.2,5.2
403939345250,湖南省,0.75,5.2
403971382891,陕西省,0.85,5.6
403946415528,云南省,0.7,5.6
403968597394,重庆,0.85,5.6
403987795503,重庆,0.75,5.6
403940460379,重庆,0.85,5.6
403971754093,重庆,0.7,5.6
403948059578,湖南省,0.3,5.2
403980562093,重庆,0.6,5.6
403969598248,云南省,0.9,5.6
404000837657,云南省,0.7,5.6
404054304580,浙江省,0.25,3.7
404074982150,安徽省,1.25,4.7
404060939182,山东省,0.2,5.2
404057905776,贵州省,0.35,5.6
404081396629,江苏省,0.35,3.7
404081396581,四川省,0.85,5.6
404057905788,江苏省,0.35,3.7
404057905857,福建省,0.2,5.2
404014299498,浙江省,0.45,3.7
404060380964,浙江省,0.2,3.7
404060939205,江苏省,0.2,3.7
404060380996,贵州省,0.95,5.6
404060381019,辽宁省,0.2,5.6
404057905818,上海,0.2,3.7
404060380940,江苏省,0.3,3.7
404060380932,河南省,0.55,5.2
404084665256,江苏省,0.55,3.7
404047939089,福建省,0.55,5.2
404084665236,安徽省,0.2,3.7
404064085291,浙江省,0.2,3.7
404057905795,浙江省,0.2,3.7
404064085284,安徽省,0.2,3.7
404084665204,陕西省,0.3,5.6
404084665275,浙江省,0.2,3.7
404090265190,上海,0.2,3.7
404054304546,上海,0.65,3.7
404081396574,安徽省,0.35,3.7
404060381001,浙江省,0.2,3.7
404084665211,浙江省,1.5,4.7
403961190315,河南省,1.4,6.8
404064085260,浙江省,0.2,3.7
404081396611,江苏省,0.2,3.7
404090265182,湖北省,0.4,5.2
404081396604,浙江省,0.2,3.7
404054304572,江苏省,0.3,3.7
404060380957,浙江省,0.45,3.7
404054304597,河南省,0.95,5.2
404060939175,上海,0.2,3.7
404084665199,浙江省,0.2,3.7
404084665243,浙江省,0.7,3.7
404060380925,湖北省,0.25,5.2
404060939190,河北省,0.2,5.2
404057905864,广东省,0.2,5.2
404084665181,湖南省,1.5,7.2
404054304610,黑龙江省,0.4,5.6
404057905806,江苏省,0.3,3.7
404090265175,北京,0.25,5.2
404057905825,湖南省,0.9,5.2
404084665268,上海,0.25,3.7
404034851285,上海,0.45,3.7
404060380971,山东省,0.85,5.2
404054304627,江苏省,0.2,3.7
404057905832,上海,2.15,5.7
404060939212,安徽省,0.2,3.7
404060380989,陕西省,0.25,5.6
404060939168,浙江省,0.25,3.7
404054304602,河南省,0.2,5.2
404081396599,湖北省,0.2,5.2
404064085277,江苏省,0.2,3.7
404090265168,陕西省,0.2,5.6
404057905840,江苏省,0.2,3.7
757193007525,浙江省,0.2,3.7
404055148230,河南省,0.3,5.2
404055225997,福建省,0.2,5.2
404056640731,山东省,0.2,5.2
404039283206,浙江省,1.05,4.7
404047939133,浙江省,0.2,3.7
404074982135,广东省,0.2,5.2
404034851379,湖北省,0.75,5.2
404052856856,浙江省,0.8,3.7
404021126168,北京,0.4,5.2
404020407406,安徽省,0.5,3.7
404021126220,山东省,0.2,5.2
404053796402,湖南省,0.75,5.2
404043467707,广东省,0.2,5.2
404030732004,江苏省,0.2,3.7
404047677807,广东省,0.45,5.2
404039283183,浙江省,0.25,3.7
404034851315,四川省,0.2,5.6
404035785313,浙江省,1.2,4.7
404014299516,浙江省,0.2,3.7
404034851292,山东省,0.25,5.2
404030434823,江苏省,0.55,3.7
404021126143,广东省,0.2,5.2
404045241508,广东省,0.8,5.2
404030732011,江西省,0.85,5.2
404056640749,安徽省,0.2,3.7
404001279607,重庆,0.65,5.6
404035785352,上海,0.35,3.7
404026385364,安徽省,0.25,3.7
404026385357,江苏省,0.35,3.7
404004079280,浙江省,0.2,3.7
404035785326,江苏省,0.5,3.7
404013349667,黑龙江省,0.8,5.6
404002555402,福建省,0.85,5.2
404013349674,上海,0.2,3.7
404020407369,江苏省,0.3,3.7
404016529329,广东省,0.55,5.2
404039283213,浙江省,0.2,3.7
404014299466,浙江省,0.2,3.7
404016686549,上海,0.2,3.7
404045241492,浙江省,0.2,3.7
404045241561,广东省,0.3,5.2
404055148215,福建省,0.4,5.2
404039283196,云南省,0.2,5.6
404016049748,安徽省,0.4,3.7
404026385371,浙江省,0.2,3.7
404035543435,上海,0.2,3.7
404053796380,湖北省,0.2,5.2
404002555459,福建省,0.2,5.2
404035785377,浙江省,0.2,3.7
404035785384,上海,0.5,3.7
404039283226,上海,0.45,3.7
404021126156,北京,0.9,5.2
404026385340,北京,0.2,5.2
404045241554,浙江省,0.6,3.7
404053796410,江苏省,0.75,3.7
404030731981,山西省,0.2,5.6
404028121482,浙江省,0.2,3.7
404045241485,湖南省,0.5,5.2
404004079327,广东省,1.5,7.2
404021126190,广东省,0.2,5.2
404053796434,辽宁省,0.2,5.6
404016529281,湖南省,0.75,5.2
404021126182,四川省,0.3,5.6
404034851322,江苏省,0.2,3.7
404035069588,广东省,0.2,5.2
404013349704,陕西省,1,5.6
404056640717,江苏省,0.2,3.7
404043820965,辽宁省,0.4,5.6
404042146590,浙江省,0.7,3.7
404016529304,湖北省,0.25,5.2
404047677784,江西省,0.5,5.2
404016049716,四川省,0.9,5.6
404014299486,河南省,0.55,5.2
404016049800,江苏省,0.25,3.7
404055226034,江苏省,0.2,3.7
404074982142,浙江省,0.35,3.7
404052856831,江苏省,0.2,3.7
404031398313,湖北省,0.35,5.2
404028121443,江苏省,0.35,3.7
404026385332,湖南省,0.2,5.2
404002555372,河南省,0.75,5.2
404047677738,北京,0.25,5.2
404035309402,贵州省,0.7,5.6
404026385325,吉林省,0.2,5.6
404039283176,浙江省,0.2,3.7
404020407351,浙江省,0.3,3.7
404035543398,上海,0.6,3.7
404043820972,江苏省,0.4,3.7
404042146582,湖北省,0.25,5.2
404020407383,山东省,0.2,5.2
404047677745,浙江省,0.55,3.7
404034851361,云南省,0.4,5.6
403981442255,江苏省,0.5,3.7
403905955142,湖南省,0.45,5.2
404014299528,河北省,0.35,5.2
404047677777,天津,0.55,5.2
404035543416,福建省,0.8,5.2
404035785338,上海,0.45,3.7
404030434816,江苏省,0.2,3.7
404047939119,浙江省,0.2,3.7
404031398306,山东省,0.35,5.2
404043820933,四川省,0.7,5.6
404035785391,江苏省,0.35,3.7
404035785360,黑龙江省,0.8,5.6
404056640700,山东省,0.35,5.2
404035543386,贵州省,0.8,5.6
404055226027,湖北省,0.5,5.2
404004079297,河北省,0.3,5.2
404043820946,浙江省,0.7,3.7
404014299542,浙江省,0.4,3.7
404071787126,浙江省,0.2,3.7
404055148178,山东省,0.45,5.2
404016049770,福建省,0.45,5.2
404042146575,江苏省,0.45,3.7
404053796441,湖北省,0.25,5.2
404016686588,上海,0.75,3.7
404030731999,浙江省,0.2,3.7
404016686595,福建省,0.65,5.2
404016049723,福建省,0.25,5.2
404031398276,福建省,0.4,5.2
404013349642,福建省,0.2,5.2
404016049736,上海,0.4,3.7
404074982073,浙江省,0.75,3.7
404037144401,山东省,1.8,8.4
404035785407,贵州省,0.2,5.6
404004079341,江西省,0.5,5.2
404031865684,北京,0.55,5.2
404021126136,湖南省,0.2,5.2
404028121456,湖南省,0.2,5.2
404010257416,北京,0.2,5.2
403981160179,四川省,0.5,5.6
404055226002,湖北省,0.5,5.2
404028121475,江苏省,0.55,3.7
404004079272,天津,0.6,5.2
404016049755,湖北省,1.4,6.8
404037144396,浙江省,0.2,3.7
404034851330,浙江省,0.6,3.7
404001279591,湖北省,0.35,5.2
403974474127,贵州省,0.45,5.6
404047939126,江西省,0.2,5.2
404016049787,广东省,1.6,7.6
404055148192,广东省,0.25,5.2
404035309397,浙江省,0.25,3.7
404021126212,河北省,0.2,5.2
404028121436,山东省,0.2,5.2
404035069576,上海,0.45,3.7
404055148185,天津,0.5,5.2
404031398251,浙江省,0.3,3.7
404014299459,广东省,0.4,5.2
404053796466,河北省,0.45,5.2
404055148254,江苏省,0.5,3.7
404016529311,广东省,0.2,5.2
404016049794,福建省,0.3,5.2
404013349699,江西省,0.4,5.2
404052856817,天津,0.35,5.2
404031398269,广东省,0.3,5.2
404053796372,陕西省,0.4,5.6
404042146605,安徽省,0.7,3.7
404021126205,山东省,0.2,5.2
404053796427,湖北省,0.7,5.2
404042146620,江苏省,0.2,3.7
404045241530,北京,0.2,5.2
404013349729,北京,0.2,5.2
404043820958,江苏省,0.3,3.7
404035069563,广东省,0.2,5.2
404035543403,天津,0.35,5.2
404016686576,浙江省,0.2,3.7
404004079302,浙江省,0.35,3.7
404042146637,江苏省,1.05,4.7
404053796397,江苏省,0.2,3.7
404002555427,浙江省,0.75,3.7
404045241547,江苏省,0.4,3.7
404037144433,陕西省,0.3,5.6
404042146612,河北省,0.45,5.2
404014299535,江苏省,0.2,3.7
404074982103,河南省,1,5.2
404043467691,河北省,0.35,5.2
404013349681,浙江省,0.25,3.7
404002555410,上海,0.3,3.7
404034851347,江苏省,0.35,3.7
404020407376,江苏省,0.2,3.7
404074982098,江苏省,0.25,3.7
404071787096,上海,1,3.7
404013349650,上海,0.55,3.7
404043820901,江苏省,0.2,3.7
404001279577,陕西省,0.2,5.6
404030731974,广东省,0.2,5.2
404042146568,浙江省,0.2,3.7
404010257436,安徽省,0.35,3.7
404021126175,湖南省,0.2,5.2
404047677713,江苏省,0.3,3.7
404043820889,浙江省,0.25,3.7
404035543428,江苏省,0.25,3.7
404042146651,江苏省,0.2,3.7
404047939096,浙江省,0.75,3.7
404054304565,浙江省,0.2,3.7
404052856849,浙江省,0.2,3.7
404008413442,福建省,0.45,5.2
404074982116,江苏省,1.5,4.7
404047677760,浙江省,0.45,3.7
404035309380,湖南省,0.2,5.2
404055148208,北京,0.5,5.2
404035309365,上海,0.25,3.7
404042146644,安徽省,0.2,3.7
404043820896,浙江省,0.55,3.7
404045241515,浙江省,0.45,3.7
404035309372,广东省,0.25,5.2
404030434836,山东省,0.2,5.2
404020407396,河南省,0.5,5.2
404010257455,河北省,0.35,5.2
404053796459,安徽省,0.2,3.7
404016529299,广东省,0.5,5.2
404030434786,浙江省,0.55,3.7
404037144419,浙江省,0.2,3.7
404035785345,江苏省,0.2,3.7
404004079310,浙江省,0.55,3.7
404010257448,浙江省,0.35,3.7
404002555365,湖北省,0.3,5.2
404031398283,内蒙古自治区,0.25,8.2
404031398296,黑龙江省,0.35,5.6
404002555434,江苏省,0.25,3.7
404035309410,广东省,0.9,5.2
404017693090,湖南省,0.8,5.2
404016529336,天津,0.2,5.2
404055148222,江苏省,0.35,3.7
404052856824,江苏省,0.2,3.7
404034851308,湖北省,0.2,5.2
404001994227,浙江省,0.2,3.7
404004939486,湖南省,0.75,5.2
404056640724,陕西省,0.65,5.6
404030434747,福建省,0.45,5.2
404049824101,湖南省,0.75,5.2
404035309427,山东省,0.2,5.2
404071787145,广东省,0.2,5.2
404047677791,内蒙古自治区,0.2,8.2
404037144446,安徽省,0.25,3.7
404059012102,云南省,0.25,5.6
404004079359,上海,0.2,3.7
404031865766,江西省,0.3,5.2
404043820919,四川省,0.4,5.6
404008413435,福建省,0.2,5.2
404001994210,广东省,0.2,5.2
404035069595,辽宁省,0.2,5.6
404010257409,江苏省,0.2,3.7
404004079366,浙江省,0.2,3.7
404007149758,安徽省,0.2,3.7
404035069606,上海,0.2,3.7
403958922739,浙江省,0.2,3.7
404029825408,云南省,0.75,5.6
404031865746,江西省,0.55,5.2
404031865691,福建省,0.2,5.2
404051650720,山东省,0.45,5.2
404030434793,福建省,0.6,5.2
404030434809,浙江省,0.6,3.7
404008413416,江西省,0.2,5.2
404030434754,河北省,0.25,5.2
404031865739,福建省,0.2,5.2
404008413403,陕西省,0.55,5.6
404035309358,江苏省,0.3,3.7
404001994234,江西省,0.2,5.2
404001279584,河南省,0.2,5.2
404008413450,福建省,0.2,5.2
404030434761,江西省,0.3,5.2
404016049762,江苏省,0.45,3.7
404045241579,陕西省,0.2,5.6
404055148247,湖北省,0.35,5.2
403981160147,四川省,0.2,5.6
404016686556,浙江省,0.2,3.7
404031865721,福建省,0.25,5.2
404031398237,江苏省,0.3,3.7
404071787138,浙江省,0.2,3.7
404071787113,浙江省,0.2,3.7
404028121468,浙江省,0.2,3.7
404002329846,河北省,0.2,5.2
404055148261,河北省,0.35,5.2
404001994180,福建省,0.2,5.2
404031865714,福建省,0.2,5.2
404054304558,河北省,0.2,5.2
404075796371,湖南省,0.7,5.2
404008413428,福建省,0.25,5.2
404035309346,陕西省,1.1,6.2
404036721862,云南省,0.7,5.6
404056640756,广东省,0.3,5.2
404035309434,广东省,0.2,5.2
404074982128,广东省,0.3,5.2
404014299473,上海,0.3,3.7
404055226010,江苏省,0.2,3.7
404052856800,上海,0.2,3.7
404010257423,广东省,0.3,5.2
404031865707,福建省,0.85,5.2
404016686563,山东省,0.2,5.2
404030434779,陕西省,0.2,5.6
404006607051,广东省,0.4,5.2
404031865753,江西省,0.65,5.2
404071787106,江苏省,0.25,3.7
404047939101,福建省,0.25,5.2
404031865778,福建省,0.3,5.2
404002555397,浙江省,0.2,3.7
404004079334,四川省,0.4,5.6
403981160122,江苏省,0.3,3.7
404020378644,云南省,0.35,5.6
404013349736,安徽省,0.2,3.7
404055225980,江西省,0.2,5.2
404009994500,湖南省,0.7,5.2
404002555441,浙江省,0.2,3.7
404074982086,天津,0.55,5.2
404043820926,浙江省,0.4,3.7
404001279560,上海,0.5,3.7
404047677752,浙江省,0.75,3.7
404034491163,重庆,0.35,5.6
404001994202,山东省,0.35,5.2
404002555380,陕西省,0.2,5.6
404011907575,重庆,0.85,5.6
404031398220,江苏省,0.55,3.7
404013349711,江苏省,0.25,3.7
404031398244,四川省,0.2,5.6
404001994197,福建省,0.2,5.2
404014299503,山东省,0.55,5.2
404040206666,湖南省,0.35,5.2
404001279614,山东省,0.4,5.2
404035069618,广东省,0.45,5.2
404010233568,湖南省,0.35,5.2
404001297566,湖南省,0.8,5.2
404023554829,云南省,0.9,5.6
404030703403,湖南省,0.75,5.2
404021973782,云南省,0.8,5.6
404029664488,重庆,0.65,5.6
404011429225,湖南省,0.7,5.2
404016496971,云南省,0.7,5.6
404065557206,湖北省,0.8,5.2
404039110058,湖南省,0.85,5.2
404037144426,吉林省,0.2,5.6
404151229268,浙江省,0.85,3.7
404147175958,云南省,0.25,5.6
404127690543,江苏省,0.85,3.7
404143648109,江苏省,0.35,3.7
404105679687,广东省,0.75,5.2
404147175919,浙江省,0.2,3.7
404147175946,浙江省,0.2,3.7
404151229351,江苏省,0.4,3.7
404150831430,河南省,0.2,5.2
404147096559,浙江省,0.2,3.7
404151229312,上海,0.45,3.7
404147096566,山东省,0.2,5.2
404147096586,上海,0.45,3.7
404150831422,山东省,0.2,5.2
404151229337,北京,0.65,5.2
404150831454,安徽省,0.95,3.7
404143648054,浙江省,0.95,3.7
404147175926,江苏省,0.25,3.7
404151229305,广东省,0.6,5.2
404147096598,江苏省,0.3,3.7
404143648047,江苏省,0.2,3.7
404151229275,陕西省,0.25,5.6
404150831408,福建省,0.2,5.2
404154114706,江苏省,0.2,3.7
404154114718,安徽省,0.2,3.7
404150831415,浙江省,0.25,3.7
404154114725,安徽省,0.2,3.7
404147096603,江苏省,0.2,3.7
404151229320,北京,0.6,5.2
404154114688,江苏省,0.2,3.7
404111042713,江苏省,1,3.7
404143648116,上海,0.3,3.7
404127690511,江苏省,0.45,3.7
404151229344,贵州省,0.2,5.6
404127690529,山东省,0.65,5.2
404147096573,浙江省,0.35,3.7
404127213626,湖南省,0.2,5.2
404130164966,江苏省,0.7,3.7
404115508614,湖北省,0.2,5.2
404123836262,江苏省,0.2,3.7
404123836255,河北省,0.2,5.2
404151225911,湖南省,0.5,5.2
404123836270,云南省,0.3,5.6
404143648030,四川省,0.25,5.6
404151387657,浙江省,0.25,3.7
404137253698,江苏省,0.25,3.7
404120921239,上海,0.3,3.7
404106312530,上海,0.45,3.7
404084339880,贵州省,0.25,5.6
404108383699,河南省,0.2,5.2
404130110950,天津,0.25,5.2
404120921160,云南省,1.05,5.9
404120921246,浙江省,0.3,3.7
404106816433,浙江省,0.2,3.7
404120921184,广东省,0.9,5.2
404111042726,陕西省,0.3,5.6
404120921253,云南省,0.5,5.6
404082474533,安徽省,0.35,3.7
404104845402,山东省,0.8,5.2
404106816419,上海,0.2,3.7
404130110974,北京,0.2,5.2
404111042683,天津,0.3,5.2
404107152702,湖南省,0.35,5.2
404117337396,浙江省,0.2,3.7
404117337406,上海,0.2,3.7
404093183431,重庆,0.2,5.6
404108383681,北京,0.3,5.2
404106312508,海南省,0.6,8.2
404143648079,江苏省,0.2,3.7
404117337383,浙江省,0.2,3.7
404104845486,福建省,0.2,5.2
404106312478,辽宁省,2.4,14
404130110935,四川省,0.2,5.6
404100610726,内蒙古自治区,0.35,8.2
404130110916,河南省,0.2,5.2
404106312515,上海,0.3,3.7
404084339865,安徽省,0.55,3.7
404117337376,四川省,0.2,5.6
404119726969,广西壮族自治区,0.2,5.6
404108650148,广西壮族自治区,0.55,5.6
404119726976,安徽省,0.35,3.7
404119727006,浙江省,0.2,3.7
403669066248,云南省,1.5,8.6
404108650123,天津,0.65,5.2
404130110981,上海,0.6,3.7
404106312492,山东省,0.2,5.2
404111042696,浙江省,0.35,3.7
404108650116,广东省,0.75,5.2
404108383674,吉林省,0.2,5.6
404104845410,上海,1,3.7
404108650086,重庆,3.5,20.6
404106816446,安徽省,0.35,3.7
404108650136,上海,0.55,3.7
404088641120,河南省,0.75,5.2
404106816401,河南省,0.2,5.2
404143648086,江苏省,0.2,3.7
404130110903,江苏省,0.75,3.7
404106816458,天津,0.2,5.2
404088641137,湖南省,0.8,5.2
757195930132,江苏省,0.25,3.7
404088641105,上海,0.2,3.7
404111042745,广东省,0.3,5.2
404106312485,山东省,0.35,5.2
404109479251,浙江省,0.2,3.7
404084339826,北京,0.9,5.2
404154114695,江西省,0.25,5.2
404088641169,湖南省,0.35,5.2
404111042706,浙江省,0.2,3.7
404104845427,江西省,0.85,5.2
404093183488,福建省,0.55,5.2
404087522427,上海,1.3,4.7
404123836248,安徽省,0.2,3.7
404087522441,浙江省,0.35,3.7
404137253750,江苏省,0.25,3.7
404107152665,陕西省,0.65,5.6
404085840572,湖北省,0.2,5.2
404082474501,天津,0.3,5.2
404084339846,浙江省,0.25,3.7
404117223224,广东省,0.25,5.2
404104845397,福建省,1.6,7.6
404111042738,黑龙江省,0.35,5.6
404088641090,陕西省,0.35,5.6
404106312522,浙江省,0.25,3.7
404120921191,安徽省,0.2,3.7
404116415287,四川省,0.2,5.6
404080636645,浙江省,0.3,3.7
404080389196,河南省,0.45,5.2
404105679670,浙江省,0.45,3.7
404107152727,浙江省,0.2,3.7
404130164973,山西省,0.2,5.6
404109955741,江苏省,0.2,3.7
404106816426,浙江省,0.35,3.7
404080636714,辽宁省,0.25,5.6
404080389233,江西省,0.45,5.2
404147096534,安徽省,0.25,3.7
404107152697,北京,0.85,5.2
404105679717,湖北省,1.9,8.8
404107152710,浙江省,0.5,3.7
404082149148,辽宁省,0.25,5.6
404085840610,广东省,1.2,6
404092296386,浙江省,0.25,3.7
404092296398,山东省,0.2,5.2
404100610765,广东省,0.2,5.2
404110032421,江苏省,0.4,3.7
404154114732,江苏省,0.4,3.7
404143648093,陕西省,1.1,6.2
404092296341,山东省,0.35,5.2
404109955766,江苏省,0.2,3.7
404151229290,上海,0.25,3.7
404107152734,浙江省,0.35,3.7
404143648061,湖北省,0.4,5.2
404092296428,辽宁省,0.2,5.6
404081274332,江苏省,0.2,3.7
404116415255,河南省,0.2,5.2
404107152741,广东省,0.4,5.2
404117223288,浙江省,0.2,3.7
404104845434,广东省,0.3,5.2
404082149162,湖南省,0.95,5.2
404117223306,浙江省,0.65,3.7
404088641112,江苏省,0.3,3.7
404106312561,江苏省,0.2,3.7
404117223276,广东省,0.95,5.2
404085840602,上海,0.95,3.7
404085840627,江苏省,0.6,3.7
404117337413,江苏省,0.2,3.7
404087522402,湖北省,3.8,16.4
404092296403,浙江省,0.6,3.7
404084339872,上海,0.75,3.7
404088961959,甘肃省,0.95,8.2
404100610758,广东省,0.2,5.2
404080389201,浙江省,0.4,3.7
404110107486,贵州省,0.2,5.6
404085840580,陕西省,0.35,5.6
404093183476,江苏省,0.2,3.7
404081274357,上海,0.2,3.7
404081274325,上海,0.4,3.7
404087522459,辽宁省,0.2,5.6
404081274306,北京,0.55,5.2
404082149093,江西省,0.7,5.2
404140506546,贵州省,0.2,5.6
404117223231,广东省,0.7,5.2
404100610733,浙江省,0.2,3.7
404117223256,四川省,1.05,5.9
404087522410,浙江省,0.25,3.7
404140506566,江苏省,0.2,3.7
404082474546,安徽省,0.5,3.7
404109955734,浙江省,0.2,3.7
404104845466,上海,0.25,3.7
404085840641,贵州省,0.25,5.6
404104845459,广东省,0.2,5.2
404085840634,浙江省,0.2,3.7
404140506491,江苏省,0.35,3.7
404107152658,江苏省,0.2,3.7
404130110898,陕西省,0.3,5.6
404140506521,浙江省,0.3,3.7
404080636652,浙江省,0.45,3.7
404084339833,山东省,0.2,5.2
404108650093,浙江省,0.2,3.7
404080636707,河南省,0.8,5.2
404082149109,安徽省,0.7,3.7
404130110967,江苏省,0.65,3.7
404111042752,江苏省,0.2,3.7
404140506507,浙江省,0.7,3.7
